,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DealerID,DealerName,Dealer Legal Name,Unit Volume,Dealer Group,Membership Type,Expiry Date,Status,Reason,Member Since,Autotrader ID,Aeroplan ID,Finance ID,Street,Town,Region,City Area,Postal Code,Province,Phone,Toll Free,Fax,Website,Website Email Contact,Billing Address,Billing Address 2,Billing City,Billing Postal Code,Billing Province,Billing Country,Billing Phone,Notes,
1780,TALLMAN TRUCK CENTRE (Cornwall),Tallman Truck Centre Limited,0-499 Units - A1,Tallman Truck Centre Limited,Dealer,2013-12-31,Inactive,Cancelled Membership,2013-11-08,,0,TALL02,1750 McConnell Avenue ,Cornwall,Cornwall,"Stormont, Dundas, Glengarry County",K6H 5V3 ,Ontario,,,,,,,,,,Ontario,,,DO NOT WANT TO BE MEMBERS AS REPORTED ON JULY 10 2013,
1742,TALLMAN TRUCK CENTRE (Kemptville),,0-499 Units - A1,Tallman Truck Centre Limited,Dealer,2013-09-26,Inactive,Cancelled Membership,2013-09-26,,0,TALL03,405 Van Buren Street,Kemptville,North Grenville,Leeds & Grenville County,K0G 1J0,Ontario,613-258-3467,,613-258-4927,,cmcnicholas@ttctruck.ca,,,,,Ontario,,,,
1743,TALLMAN TRUCK CENTRE (Kingston),Tallman Truck Centre Limited,0-499 Units - A1,Tallman Truck Centre Limited,Dealer,2013-09-26,Inactive,Cancelled Membership,2013-09-26,,0,TALL04,750 Dalton Avenue,Kingston,Kingston,Frontenac County,K7M 8N8,Ontario,613-546-3336,,613-546-0567,,jquesnel@ttctruck.ca,,,,,Ontario,,,,
1744,TALLMAN TRUCK CENTRE (Oshawa),Tallman Truck Centre Limited,0-499 Units - A1,Tallman Truck Centre Limited,Dealer,2013-09-26,Inactive,Cancelled Membership,2013-09-26,,0,TALL05,787 Bloor Street,Oshawa,Oshawa ,Durham Region,L1J 5Y6,Ontario,905-436-9292,,905-436-0882,,agaber@ttctruck.ca,,,,,Ontario,,,,
1745,TALLMAN TRUCK CENTRE (Ottawa East),Tallman Truck Centre Limited,0-499 Units - A1,Tallman Truck Centre Limited,Dealer,2013-09-26,Inactive,Active,2013-09-26,,0,TALL06,2716 Sheffield Road,Ottawa,Ottawa,Ottawa,K1B 3V9,Ontario,613-741-1231,,613-741-4752,,ebrito@ttctruck.ca,,,,,Ontario,,,,
1746,TALLMAN TRUCK CENTRE (Ottawa West),Tallman Truck Centre Limited,0-499 Units - A1,Tallman Truck Centre Limited,Dealer,2013-09-26,Inactive,,2013-09-26,,0,TALL07,145 Walgreen Road,Ottawa,Ottawa,Ottawa,K0A 1L0,Ontario,613-596-9555,,613-596-5883,,j.romain@ttctruck.ca,,,,,Ontario,,,,
1683,TALLMAN TRUCK CENTRE LIMITED ,TALLMAN TRUCK CENTRE ,150-299 units - B,Tallman Truck Centre Limited,Dealer,2013-12-31,Inactive,Active,2007-12-12,,0,WEST09,7450 Torbram Road,Mississauga,Mississauga ,Peel Region,L4T 1G9,Ontario,905-671-7683,,416-946-1299,www.westerntoronto.internationaltrucks.com,patricia.behenna@wtitrucks.ca,,,,,Ontario,,,Updated Managers added August 16th JK,
2350,Tantramar Chevrolet Buick GMC 2009 Ltd.,,,,Other,2018-08-17,Active,,2018-08-17,,0,,88 Robert Angus Dr.,,,,B4H4R7,Nova Scotia,9026679975,8009159975,,www.tantramarchev.com,KHALL@STEELEAUTO.COM,,,,,,,,,
1548,TAYLOR CHRYSLER DODGE,TAYLOR CHRYSLER DODGE,300-499 units - C,,Dealer,2013-12-31,Inactive,Active,1996-03-08,,0,TAYL01,260 Centennial Parkway North,Hamilton,Hamilton,Hamilton,L8E 2X4,Ontario,905-561-0314,,905-578-7655,www.taylorchrysler.ca,reception@taylorchrysler.com,,,,,Ontario,,,"Updated JK 
July 15th 2013",
1549,TAYLOR FORD,TAYLOR FORD,150-299 units - B,,Dealer,2013-12-31,Active,Active,2013-09-08,,0,TAYL02,1565 Highway 7A West,Port Perry,Scugog ,Durham Region,L9L 1B5,Ontario,905-985-3655,,905-985-0334,www.taylorfordsales.dealerconnection.com,kent@taylorfordsales.com,,,,,Ontario,,,"Updated JK 
July 15th 2013",
1550,TAYLOR LEIBOW LLP,TAYLOR LEIBOW LLP, N/A,,Associate,2013-12-31,Active,Active,2012-04-13,,0,TAYL03,"105 Main Street East, Effort Square, 7th Floor",Hamilton,Hamilton,Hamilton,L8N 1G6,Ontario,905-523-0000,,905-523-4681,www.taylorleibow.com,rban@taylorleibow.com,,,,,Ontario,,,,
1551,TD AUTO FINANCE,TD AUTO FINANCE, N/A,,Associate,2013-12-31,Active,Active,2013-04-13,,0,TDFI01,"Box 4086, Station A",Toronto,Toronto,Toronto,M5W 5K3,Ontario,416-463-4422,,416-463-0505,www.tdautofinance.ca,gino.cozza@tdautofinance.ca,,,,,Ontario,,,"courier address: 12 Concorde Place, 3rd floor, M3C 3R8",
243,TEAM CHRYSLER JEEP DODGE INC.,TEAM CHRYSLER JEEP DODGE INC.,500-999 units - A2,Ontario Chrysler,Dealer,2013-12-31,Active,Active,2003-01-06,ON20070730112013555,0,TEAM01,777 Bancroft Drive,Mississauga,Mississauga ,Peel Region,L5V 2Y6,Ontario,1 888-488-3980,1-800-520-2843,905-629-0704,www.teamchrysler.ca,gnikitopoulos@teamchrysler.ca ,,,,,Ontario,,,"Updated GM added JK 
July 15th 2013",
173,TEAM HONDA POWERHOUSE OF MILTON,TEAM HONDA POWERHOUSE OF MILTON,0-499 Units - A1,Leggat Auto Group ,Dealer,2013-12-31,Active,Active,2009-11-24,,0,TEAM03,170 Steeles Avenue East,Milton,Milton ,Halton Region,L9T 2Y5,Ontario,905-864-8588,,905-864-7192,www.teamhonda.ca,rleggat@teamhonda.ca ,,,,,Ontario,,,,
1553,TEKSIGN INC.,TEKSIGN INC., N/A,,Dealer,2013-12-31,Inactive,Cancelled Membership,2013-08-08,,0,,6415 Viscount Road,Mississauga,Mississauga ,Peel Region,L4V 1H5,Ontario,905-677-6361,,905-677-7361,www.teksign.com,info@teksign.com,,,,,Ontario,,,,
2066,Tercier Motors Ltd.,,,,Other,2018-02-27,Active,,2018-02-27,,0,,6413 - 50 Ave.,,,,T9N2L9,Alberta,7808263301,,,www.terciermotors.com,HEATHER@TERCIERMOTORS.COM,,,,,,,,,
1554,TERRACE FORD LINCOLN SALES INC.,TERRACE FORD LINCOLN SALES INC.,300-499 units - C,,Dealer,2013-12-31,Active,Active,1998-07-31,,0,TERR02,900 Walkers Line,Burlington,Burlington ,Halton Region,L7R 2G2,Ontario,905-632-6252,,905-632-1876,www.terracefordlincoln.com,rsolwicki@terracefordlincoln.com,,,,,Ontario,,,"Updated JK 
July 15th 2013",
1555,Test,Test,,,Dealer,2012-12-31,Inactive,,0002-11-30,,0,,,,,,,,,,,0,,,,,,,,,,
1749,TESTING,TESTING, N/A,,Dealer,2012-12-31,Inactive,Active,2012-09-26,TESTING,0,,TESTING STEET,TESTING,Conmee,Thunder Bay District,TES TIN,Ontario,32452345,564656,24234,dsfdsfdsfdsf,dsfdsfds,TESTING STEET,,TESTING,TES TIN,Ontario,Canada,555-52733,,
1556,THE AUTOMOBILE DEALERS' ASSOCIATION OF NEWFOUNDLAND,THE AUTOMOBILE DEALERS' ASSOCIATION OF NEWFOUNDLAND,,,Dealer,2012-12-31,Inactive,Cancelled Membership,0002-11-30,,0,,P.O. Box 282,St.John's,,,A1N 2C3,,709-368-2960,,709-368-2161,,bsteele@nf.sympatico.ca,,,,,,,,,
1557,THE BELANGER FORD LINCOLN CENTRE LIMITED,THE BELANGER FORD LINCOLN CENTRE LIMITED,500-999 units - D,,Dealer,2013-12-31,Active,Active,2013-05-28,,0,THEB01,204 Michael Street,Chelmsford,Baldwin ,Sudbury District,P0M 1L0,Ontario,705-855-4504,,705-855-5754,www.belanger.com,j-belang@belanger.com,,,,,Ontario,,,"Updated JK 
July 15th 2013",
1558,THE DOMINION OF CANADA GENERAL INSURANCE ,THE DOMINION OF CANADA GENERAL INSURANCE CO., N/A,,Other,2012-12-31,Inactive,Cancelled Membership,2012-08-27,,0,,"1275 North Service Road West, 7th Floor",Oakville,Oakville ,Halton Region,L6M 3M3,Ontario,,,,,dpayette@thedominion.ca,,,,,Ontario,,,,
1559,THE FAN SPORTS RADIO 590,THE FAN SPORTS RADIO 590,,,Dealer,2012-12-31,Inactive,Out of business - Other,0002-11-30,,0,,"40 Holly Street, 9th Floor",Toronto,Toronto,Toronto,M4S 3C3,Ontario,416-482-0590,,416-488-3281,,,,,,,,,,,
1560,THE FUTURA LOYALTY GROUP,THE FUTURA LOYALTY GROUP, N/A,,Associate,2012-12-31,Inactive,Active,2012-09-11,,0,,"56 The Esplanade, Suite 220",Toronto,Toronto,Toronto,M5E 1A7,Ontario,416-775-3171,,,,gfarrell@tflg.ca,,,,,Ontario,,,,
1561,THE GLOBE AND MAIL,THE GLOBE AND MAIL, N/A,,Other,2012-12-31,Inactive,Cancelled Membership,2012-08-27,,0,,444 Front Street West,Toronto,Toronto,Toronto,M5V 2S9,Ontario,,,,,smcinnis@globeandmail.com,,,,,Ontario,,,,
1562,THE LAKEHEAD MOTORS LIMITED,THE LAKEHEAD MOTORS LIMITED,500-999 units - D,Marostica Motors Limited,Dealer,2013-12-31,Active,Active,2013-12-03,,0,TEHL01,"951 Memorial Avenue, Box 10517",Thunder Bay,Thunder Bay ,Thunder Bay District,P7B 6T9,Ontario,807-345-6581,,807-345-4733,www.lakeheadmotors.ca,mbc@lakeheadmotors.com,,,,,Ontario,,,,
1563,THE MANUFACTURERS LIFE INSURANCE COMPANY,THE MANUFACTURERS LIFE INSURANCE COMPANY, N/A,,Dealer,2013-12-31,Inactive,Cancelled Membership,2013-07-26,,0,,2 Queen Street East,Toronto,Toronto,Toronto,M5C 3G7,Ontario,416-687-3381,,416-603-7380,,nancy_patterson@manulife.com,,,,,Ontario,,,,
1564,THE NEW NX,THE NEW NX, N/A,,Dealer,2012-12-31,Inactive,Cancelled Membership,2013-08-15,,0,,215 Carling Terrace,Wingham,North Huron,Huron County,N0G 2W0,Ontario,519-357-4438,,519-357-4398,,,,,,,Ontario,,,,
1565,THE STAR,THE STAR, N/A,,Other,2012-12-31,Inactive,Cancelled Membership,2012-08-27,,0,,1 Yonge Street,Toronto,Toronto,Toronto,M5E 1E6,Ontario,,,,,jcruickshank@thestar.ca,,,,,Ontario,,,,
1567,THE WYE MANAGEMENT GROUP,THE WYE MANAGEMENT GROUP, N/A,,Other,2013-06-02,Inactive,Cancelled Membership,2013-07-25,,0,,"55 Winges Road, Unit 1",Woodbridge,Vaughan ,York Region,L4L 6B4,Ontario,888-993-6468,,905-850-7219,,,,,,,Ontario,,,,
2062,Thibault Chevrolet Cadillac Buick GMC de Rouyn-Noranda Ltée.,Centre du Camion Thibault,,,Other,2018-02-26,Active,,2018-02-26,,0,,"375, boul. Rideau",,,,J9X5Y7,Quebec,8197621751,,,www.thibaultchev.com,L.LAVERDIERE@THIBAULTCHEV.COM,,,,,,,,,
1568,THOMAS PONTIAC BUICK GMC LTD.,THOMAS PONTIAC BUICK GMC LTD.,500-999 units - D,,Dealer,2013-12-31,Active,Active,2010-11-26,,0,THOM01,"100 University Avenue West, Box  458",Cobourg,Cobourg ,Northumberland County,K9A 4L1,Ontario,905-372-5447,1-888-731-9125,905-372-4132,www.thomaspontiac.ca,b.campbell@thomaspontiac.com,,,,,Ontario,,,"Updated JK 
July 15th 2013",
2240,Thompson Ford Sales Ltd.,,,,Other,2018-06-06,Active,,2018-06-06,,0,,15 Station Rd.,,,,R8N0N6,Manitoba,2047786386,8006656386,,www.thompsonford.ca,DAVID@THOMPSONFORD.CA,,,,,,,,,
1569,THOR MOTORS ORILLIA (1978) LTD,THOR MOTORS ORILLIA (1978) LTD,300-499 units - C,,Dealer,2013-12-31,Active,Active,2013-11-09,,0,THOR04,"201 Gill Street, Box 758",Orillia,Orillia ,Simcoe County,L3V 6K7,Ontario,705-326-6447,,705-326-1116,www.thormotors.dealerconnection.com,rjbrown@thormotors.com,,,,,Ontario,,,,
233,THORNCREST SHERWAY INC.,THORNCREST SHERWAY INC.,300-499 units - C,,Dealer,2013-12-31,Active,Active,1962-01-01,ON20071022105504077,0,THOR01,1575 The Queensway,Toronto,Toronto,Toronto,M8Z 1T9,Ontario,416-521-7000,,416-521-7092,www.thorncrest.com,deb@thorncrest.com,,,,,Ontario,,,"Updated JK 
July 15th 2013",
72,THORNHILL HYUNDAI,THORNHILL HYUNDAI,500-999 units - A2,Phaeton Automotive Group,Dealer,2013-12-31,Active,Active,2009-06-25,,0,THOR02,7200 Yonge Street,Thornhill,Markham,York Region,L4J 1V8,Ontario,905-695-0600,,905-695-3402,www.thornhillhyundai.com,Greg@thhyundai.com,,,,,Ontario,,,"Updated GM added JK 
July 15th 2013",
2290,Three Point Motors (Victoria),1712318 Ontario Ltd.,,,Other,2018-07-27,Active,,2018-07-27,,0,,2546 Government St.,,,,V8T4P8,British Columbia,2503856737,,,www.threepointmotors.com,HR5@GAIN-VI.CA,,,,,,,,,
1572,THUNDER BAY MITSUBISHI,THUNDER BAY MITSUBISHI,149 or less units - A,Balmoral Park Acura,Dealer,2013-12-31,Active,Active,2006-03-30,,0,THUN01,872 Copper Crescent,Thunder Bay,Thunder Bay ,Thunder Bay District,P7B 6C9,Ontario,807-345-8080,,807-345-8277,www.thunderbaymitsubishi.ca,sales@tbmitsubishi.com,,,,,Ontario,,,"Updated JK 
July 15th 2013",
1875,THUNDER BAY TRUCK CENTRE INC.,Thunder Bay TruckCentre Inc.,149 or less units - A,,Dealer,2013-12-31,Inactive,,2013-11-25,,0,THUN03,1145 Commerce Street,Thunder Bay,Thunder Bay ,Thunder Bay District,P7E 6E8,Ontario,807-577-5793,800-465-5030,807-577-8918,www.tbtc.ca,demack@tbtc.ca,,,,,Ontario,,,Did not pay 2018 membership fees - BT,
1573,TILBURY CHRYSLER,TILBURY CHRYSLER,500-999 units - D,,Dealer,2013-12-31,Inactive,Cancelled Membership,2013-08-12,,0,TILB01,76 Mill Street West,Tilbury,Chatham-Kent,Chatham-Kent,N0P 2L0,Ontario,519-682-3131,,519-682-2667,,tmayhew@tilburychrysler.com,,,,,Ontario,,,,
833,TILLSONBURG KIA,TILLSONBURG KIA,149 or less units - A,,Dealer,2013-12-31,Inactive,Active,2013-07-19,,0,HOLL01,11 Simcoe Street,Tillsonburg,Tillsonburg ,Oxford County,N4G 2H4,Ontario,519-842-3031,,519-842-7056,www.tillsonburgkia.com,bhollister@hollisterkia.com,,,,,Ontario,,,Formerly Hollister Kia.,
1575,TIMBERLAND FORD INC.,TIMBERLAND FORD INC.,150-299 units - B,,Dealer,2013-12-31,Inactive,Cancelled Membership,2013-07-19,,0,TIMB02,445 Algonquin Boulevard West,Timmins,Timmins ,Cochrane District,P4N 2S4,Ontario,705-268-3673,,705-268-4613,www.timberland.dealerconnection.com,timberland@autonorth.com,,,,,Ontario,,,,
1576,TIMMINS GARAGE INCORPORATED,TIMMINS GARAGE INCORPORATED,500-999 units - D,,Dealer,2013-12-31,Active,Active,2013-05-28,,0,TIMM01,1395 Riverside Drive,Timmins,Timmins ,Cochrane District,P4R 1A6,Ontario,705-268-4122,,705-264-1540,www.timminsgarage.com,jmascioli@timminsgarage.com,,,,,Ontario,,,"Updated JK 
July 15th 2013",
1577,TIMMINS HONDA,TIMMINS HONDA,150-299 units - B,,Dealer,2013-12-31,Active,Active,2007-12-18,,4502,TIMM02,1255 Riverside Drive,Timmins,Timmins ,Cochrane District,P4R 1A3,Ontario,705-264-1235,1-877-459-0309,705-268-7114,www.timminshonda.com,rjtaylor@timminshonda.com,,,,,Ontario,,,"Updated JK 
July 15th 2013",
1579,TIMMINS HYUNDAI,TIMMINS HYUNDAI,149 or less units - A,,Dealer,2013-12-31,Inactive,Cancelled Membership,2013-07-23,,0,TIMM05,800 Riverside Drive,Timmins,Timmins ,Cochrane District,P4N 3W1,Ontario,705-360-1500,,705-360-1555,,,,,,,Ontario,,,,
1578,TIMMINS KENWORTH,TIMMINS KENWORTH LTD.,149 or less units - A,,Dealer,2013-12-31,Active,Active,2009-06-26,,0,TIMM03,"4041 Highway 101 West, Box 1620",Timmins,Timmins ,Cochrane District,P4N 7W8,Ontario,705-268-7800,,705-268-7831,www.truckandtrailer.ca,dwight.michaud@timminskw.ca,,,,,Ontario,,,,
1580,TIMMINS NISSAN,TIMMINS NISSAN / O/B BUPONT MOTORS INC,300-499 units - C,,Dealer,2013-12-31,Active,Active,2013-05-28,,0,TIMM04,1180 Riverside Drive,Timmins,Timmins ,Cochrane District,P4R 1A4,Ontario,705-268-2226,,705-264-2735,www.timmins.nissan.ca,urgelrgravel@hotmail.com,,,,,Ontario,,,"Updated JK 
July 15th 2013",
1726,TIRE HOTEL,, N/A,,Associate,2013-12-31,Inactive,Active,2012-08-01,,0,TIRE01,4041 North Service Road,Burlington ,Burlington ,Halton Region,L7L 4X6,Ontario,289-812-2139,,905-333-0998,www.tirehotel.ca,mark@tirehotel.ca,,,,,Ontario,,,,
1581,TMS TRUCK CENTRE,TMS TRUCK CENTRE LTD.,149 or less units - A,,Dealer,2013-12-31,Inactive,Active,2008-08-26,,0,TMST01,987 Great Northern Road,Sault Ste Marie,Sault Ste Marie ,Algoma District,P6A 5K7,Ontario,705-759-8280,,705-759-8343,www.westernstardealers.com,dave@tmstruck.com,,,,,Ontario,,,Cancelled membership Aug 2017,
1583,TOM SMITH CHEVROLET BUICK GMC LIMITED,TOM SMITH CHEVROLET BUICK GMC LIMITED ,0-499 Units - A1,Tom Smith Chevrolet Buick GMC Limited ,Dealer,2013-12-31,Active,Active,2013-12-03,,0,TOMS01,824 King Street,Midland,Midland ,Simcoe County,L4R 4K8,Ontario,705-526-0193,1-866-507-2891,705-526-3431,www.tomsmithchevrolet.ca,sjacklin@tomsmithchevrolet.ca,,,,,Ontario,,,"Updated DP change JK 
July 16th 2013",
1946,TONY GRAHAM AUTOMOTIVE GROUP,, N/A,,Dealer,2015-12-31,Active,,2015-09-16,,0,,,,,,,Ontario,,,,,emccosham@tonygraham.com,,,,,Ontario,,,,
1585,TONY GRAHAM LEXUS,TONY GRAHAM LEXUS,0-499 Units - A1,Tony Graham Automotive Group,Dealer,2013-12-31,Active,Active,2013-11-08,,0,TONY03,299 West Hunt Club Road,Ottawa,Ottawa,Ottawa,K2E 1A6,Ontario,613-225-2223,,,www.tonygrahamlexus.com,mgraham@tonygraham.com,,,,,Ontario,,,,
1586,TONY GRAHAM TOYOTA,TONY GRAHAM TOYOTA,1000 + units - E,Tony Graham Automotive Group,Dealer,2013-12-31,Active,Active,2013-11-08,,0,TONY02,1855 Merivale Road,Nepean,Ottawa,Ottawa,K2G 1E6,Ontario,613-225-1212,,613-225-8603,www.tonygrahamtoyota,ddurrett@tonygraham.com,,,,,Ontario,,,"Updated JK 
July 16th 2013",
1588,TORONTO AREA FORD LINCOLN DEALERS ASSOCIATIONS,TORONTO AREA FORD LINCOLN DEALERS ASSOCIATIONS, N/A,,Other,2012-12-31,Inactive,Active,2013-08-22,,0,,4222 Amaletta Crescent,Burlington,Burlington ,Halton Region,L7M 5C5,Ontario,905-315-8999,,905-315-9989,,darcy_chisamore@sympatico.ca,,,,,Ontario,,,,
223,TORONTO CHRYSLER DODGE JEEP RAM,TORONTO CHRYSLER DODGE JEEP RAM,150-299 units - B,Auto Canada Inc,Dealer,2013-12-31,Active,Active,1987-01-01,ON20080109100507054,4288,TORO01,321 Front Street East,Toronto,Toronto,Toronto,M5A 1G3,Ontario,416-368-7000,,416-368-6454,www.torontododge.ca,rweber@autocan.ca,,,,,Ontario,,,,
41,TORONTO HONDA,TORONTO HONDA,500-999 units - D,M. Ison Ltd.,Dealer,2013-12-31,Active,Active,1975-01-01,ON20080130105033148,0,TORO02,2300 Danforth Avenue,Toronto,Toronto,Toronto,M4C 1K6,Ontario,416-423-2300,,416-423-4579,www.torontohonda.com,jordan.ison@torontohonda.com ,,,,,Ontario,,,"Updated JK 
July 16th 2013",
1935,Toronto Hydro,, N/A,,Associate,2015-12-31,Active,Active,2015-03-05,,0,TORO10,14 Carlton St. ,Toronto ,,,M5B 1K5,Ontario,4165422973,,4165422980,,lsepahi@torontohydro.com ,,,,,Ontario,,,,
94,TORONTO HYUNDAI,TORONTO HYUNDAI,1000 + units - E,MARSIM AUTO GROUP,Dealer,2013-12-31,Active,,1998-12-31,,4266,TORO04,2460 Dufferin Street,Toronto,Toronto,Toronto,M6E 3T3,Ontario,416-787-9789,,416-787-4191,www.torontohyundai.com,bleung@torontohyundai.com,,,,,Ontario,,,Updated auto group - feb 2018 - BT,
1817,TORONTO KIA ,ISON T.K. AUTO SALES O/A TORONTO KIA ,0-499 Units - A1,,Dealer,2013-12-31,Active,Active,2013-01-10,,0,TORO09,2222 Danforth Avenue,Toronto,Toronto,Toronto,M4C 1K3,Ontario,416-421-9000,,,www.torontokia.com,bleung@torontohyundai.com,,,,,Ontario,,,,
1590,TORONTO STAR,TORONTO STAR, N/A,,Other,2012-12-31,Inactive,Cancelled Membership,2012-08-27,,0,,1 Yonge Street,Toronto,Toronto,Toronto,M5E 1E6,Ontario,,,,,,,,,,Ontario,,,,
1938,TORONTO STAR,TORONTO STAR, N/A,,Associate,2015-12-31,Active,Active,2015-04-08,,0,TORO06,1 Yonge Street,Toronto,,,M5E 1E6,Ontario,,,,,bcordingley@thestar.ca,,,,,Ontario,,,,
1591,TORONTO SUN,TORONTO SUN, N/A,,Other,2012-12-31,Inactive,Cancelled Membership,2012-08-27,,0,,333 King Street East,Toronto,Toronto,Toronto,M5A 3X5,Ontario,416-947-2420,,,,steve.didycz@sunmedia.ca,,,,,Ontario,,,,
40,TOWN & COUNTRY BMW / MINI,TOWN & COUNTRY Motors 1989 Ltd,1000 + units - E,PFAFF Automotive Group ,Dealer,2013-12-31,Active,,1988-01-01,ON20080225102417656/?showcpo=Sho,4260,TOWN01,8111 Kennedy Road,Unionville,,,L3R 5M2,Ontario,905-477-2212,,905-477-2214,www.tcbmw.com,jim.cochrane@tcbmw.com,,,,,Ontario,,,Purchased by Pfaff auto group Jan 2018 - BT,
1596,TOWN & COUNTRY CHRYSLER ,TOWN & COUNTRY CHRYSLER LTD.,150-299 units - B,,Dealer,2013-12-31,Active,Active,2011-07-21,,0,TOWN02,"245 Lombard Street, Box 1000",Smiths Falls,Smiths Falls,Lanark County,K7A 4S5,Ontario,613-283-7555,,613-283-5072,www.townandcountrychryslerdealer.com,bkyle@townandcountrychrysler.com,,,,,Ontario,,,"Updated JK 
July 16th 2013",
260,TOWN + COUNTRY VOLKSWAGEN,TOWN + COUNTRY VOLKSWAGEN/2122192 ONTARIO INC.,500-999 units - A2,Town + Country BMW,Dealer,2013-12-31,Active,Active,2013-09-28,ON20070704162526682,0,GREE01,7997 Kennedy Road,Unionville,Markham,York Region,L3R 2E2,Ontario,905-477-2421,,905-477-7530,www.tcvw.ca,kai@tcvw.ca,,,,,Ontario,,,"Updated DP added JK 
July 16th 2013",
65,TOYOTA ON FRONT,1390835 Ontario Limited,500-999 units - D,Downtown Automotive Group,Dealer,2013-12-31,Active,Active,1992-10-09,ON20080121111739757,0,KING01,524 Front Street West,Toronto,Toronto,Toronto,M5V 1B8,Ontario,416-703-7700,,416-703-5712,www.toyotaonfront.com,rprovost@toyotaonfront.com,677 Queen Street East,,Toronto,M4M 1G6,Ontario,Canada,416-849-174,"Updated JK 
July 16th 2013",
50,TOYOTA ON THE PARK,TOYOTA ON THE PARK,500-999 units - A2,Auto Canada Inc,Dealer,2013-12-31,Active,,1977-01-01,ON20071203110425241,0,YONG02,1077 Leslie Street,Toronto,Toronto,Toronto,M3C 2J7,Ontario,416-391-6770,,416-481-6022,www.toyotaonthepark.ca,mtreacy@toyotaonthepark.ca,,,,,Ontario,,,"Updated JK 
July 16th 2013

Jeff Boomer is no longer GM 
June 16 2014- LC",
1600,TOYOTATOWN / LEXUS OF LONDON,TOYOTATOWN LTD,1000 + units - E,Phaeton Automotive Group,Dealer,2013-12-31,Active,Active,1996-07-19,,0,TOYO02,1065 Wharncliffe Road South,London,London,Middlesex County,N6L 1J9,Ontario,519-680-1800,,519-686-0153,www.toyota-town.com,meisan@toyota-town.com,,,,,Ontario,,,"Updated JK 
July 16th 2013",
1601,TRADER CORPORATION,TRADER CORPORATION, N/A,,Other,2013-12-31,Inactive,Cancelled Membership,2013-08-27,,0,TRAD01,"405 The West Mall, Suite 110",Etobicoke,Toronto,Toronto,M9C 5J1,Ontario,416-784-5200,,,,mark.obrien@trader.ca,,,,,Ontario,,,,
332,TRADER Corporation,TRADER Corporation, N/A,,Associate,2013-12-31,Active,Active,2012-07-27,,0,TRAD01,"405 The West Mall, Suite 110",Etobicoke,Toronto,Toronto,M9C 5J1,Ontario,416-784-5200,,,,mila.shumilina@trader.ca,,,,,Ontario,,,,
1797,TRADEREV,TRADEREV, N/A,,Associate,2013-12-31,Active,Active,2012-10-04,,0,TRAD02,"90 Sheppard Avenue East, Suite 601",Toronto,Toronto,Toronto,M2N 3P1,Ontario,647-234-6584 ,,888-260-4605,www.traderev.com,james@traderev.com,,,,,Ontario,,,Events - Sachin ,
1602,TRANS CANADA CHRYSLER,TRANS CANADA CHRYSLER,149 or less units - A,,Dealer,2013-12-31,Inactive,Cancelled Membership,2013-07-23,,0,TRAN03,"74 Pinewood Drive, Box 828",Wawa,Wawa,Algoma District,P0S 1K0,Ontario,705-856-7110,,705-856-1123,,jeff.smith@transcanadachrysler.com,,,,,Ontario,,,,
1603,TRANS CANADA NISSAN,TRANS CANADA NISSAN,300-499 units - C,,Dealer,2013-12-31,Active,Active,2006-03-28,,0,TRAN02,1189 Lansdowne Street West,Peterborough,Peterborough ,Peterborough County,K9J 7M2,Ontario,705-743-4141,,705-743-1158,www.transcanadanissan.com,damien.oreilly@transcanadanissan.com,,,,,Ontario,,,"Updated JK 
July 16th 2013",
1722,Treefrog (Aurora),, N/A,,Dealer,2019-12-31,Active,Active,2011-01-01,ON20071128094235397,0,,50 Wellington Street East,Aurora,Aurora ,York Region,,Ontario,905-836-4442,,,,dealer,,,,,Ontario,,,,
2008,Treefrog Inc. ,, N/A,,Associate,2017-12-31,Active,Active,2017-04-10,,0,TREE01,567 Davis Drive ,Newmarket,Aurora ,York Region,L3Y2P5,Ontario,9058364442,,,,roxanne.clement@treefrog.ca,,,,,Ontario,,,,
1720,Treefrog Interactive,, N/A,,Dealer,2012-12-31,Active,Active,2012-09-21,,0,,567 Davis Drive,Newmarket,Newmarket ,York Region,L3Y 2P5,Ontario,905-836-4442,,,treefrog.ca,test4@treefrog.ca,,,,,Ontario,,,,
2089,Treefrog New Brunswick,,,,Other,2018-03-13,Inactive,,2018-03-13,,0,,900 St. Anne St,,,,E2A 6X2,New Brunswick,,,,,CADANB@TREEFROG.CA,,,,,,,,,
2032,Treefrog New Brunswick,,,,Other,2018-01-23,Active,,2018-01-23,,0,,900 St. Anne St,,,,E2A 6X2,New Brunswick,,,,,CADANB@TREEFROG.CA,,,,,,,,,
2033,Treefrog New Brunswick,,,,Other,2018-01-23,Active,,2018-01-23,,0,,900 St. Anne St,,,,E2A 6X2,New Brunswick,,,,,CADAHRNB@TREEFROG.CA,,,,,,,,,
2088,Treefrog Quebec City,,,,Other,2018-03-13,Active,,2018-03-13,,0,,3900 Wilfrid-Hamel Blvd,,,,G1P 2J2,Quebec,905-555-5555,,,,CADANB@TREEFROG.CA,,,,,,,,,
2034,Treefrog Quebec City,,,,Other,2018-01-23,Active,,2018-01-23,,0,,3900 Wilfrid-Hamel Blvd,,,,G1P 2J2,Quebec,,,,,CADAHRQC@TREEFROG.CA,,,,,,,,,
